"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message"
"1";"97";"1";"286856161977529_902938427035963";"data";"data.*";"fetched (200)";"2022-03-17 15:02:18.914005";"Facebook:/<page-id>/posts";"";"We are looking at a society increasingly dependent on machines, yet decreasingly capable of making or even using them effectively.”- Douglas Rushkoff #quoteofday"
"1";"98";"1";"286856161977529_902363597093446";"data";"data.*";"fetched (200)";"2022-03-17 15:02:18.914005";"Facebook:/<page-id>/posts";"";"Become a Data Scientist Join the most practical data school in Africa. Learn in-demand skills. March intake is Ongoing #DataScience #100DaysOfCode #coding #DeepLearning #MachineLearning"
"1";"99";"1";"286856161977529_902351730427966";"data";"data.*";"fetched (200)";"2022-03-17 15:02:18.914005";"Facebook:/<page-id>/posts";"";"Become a Data Scientist Join the most practical data school in Africa. Learn in-demand skills. March intake is Ongoing #DataScience #100DaysOfCode #coding #DeepLearning #MachineLearning"
"1";"100";"1";"286856161977529_901899800473159";"data";"data.*";"fetched (200)";"2022-03-17 15:02:18.914005";"Facebook:/<page-id>/posts";"";"Deep learning a neural network with three or more layers. The neural networks attempt to simulate the behavior of the human brain albeit far from matching its ability allowing it to “learn” from large amounts of data. #deeplearning"
"1";"101";"1";"286856161977529_901809803815492";"data";"data.*";"fetched (200)";"2022-03-17 15:02:18.914005";"Facebook:/<page-id>/posts";"";"“Measuring programming progress by lines of code is like measuring aircraft building progress by weight.”- Bill Gates keep it simple  #coding"
"1";"102";"1";"286856161977529_901402713856201";"data";"data.*";"fetched (200)";"2022-03-17 15:02:18.914005";"Facebook:/<page-id>/posts";"";"#DataScientist is trained to identify data that stands out in some way. Create statistical, network, path, and big data methodologies for predictive fraud propensity models and use those to create alerts that help ensure timely responses when unusual #data"
"1";"103";"1";"286856161977529_901401550522984";"data";"data.*";"fetched (200)";"2022-03-17 15:02:18.914005";"Facebook:/<page-id>/posts";"";"Checkout this Meetup with Africa Data school Meetup: https://meetu.ps/e/KKWb2/NWs67/i  #datascience #machinelearning #deeplearning #artificalintelligence"
"1";"104";"1";"286856161977529_900799287249877";"data";"data.*";"fetched (200)";"2022-03-17 15:02:18.914005";"Facebook:/<page-id>/posts";"";"“Mobile is becoming not only the new digital hub, but also the bridge to the physical world. That’s why mobile will affect more than just your digital operations — it will transform your entire business.” Intakes are Ongoing #mobiledevelopment #developer"
"1";"105";"1";"AfricaDataSchool";"offcut";"";"fetched (200)";"2022-03-17 15:02:18.914005";"Facebook:/<page-id>/posts";"";""
"1";"106";"1";"286856161977529_900799257249880";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"As a Data scientists you are trained to identify data that stands out in some way. Create statistical, network, path, and big data methodologies for predictive fraud propensity models and use those to create alerts that help ensure timely responses when unusual data is recognised. #datascientist"
"1";"107";"1";"286856161977529_900302110632928";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Build a Career in Finance, Healthcare, Data Science, Business, Marketing and More. Learn from all around Africa on our Flexible,  online programs. March Intakes are Ongoing #100daysofcodechallenge #100DaysOfMLCode #DataScience #coding"
"1";"108";"1";"286856161977529_900300173966455";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Kick start your career in Data Science in Africa Data School today. Learn from all around Africa on our Flexible,  online programs. March Intakes are Ongoing #100daysofcodechallenge #100DaysOfMLCode #DataScience #coding"
"1";"109";"1";"286856161977529_900285147301291";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Mobile application development is the process of creating software applications that run on a mobile device, and a typical mobile application utilizes a network connection to work with remote computing resources.  #mobiledevelopment"
"1";"110";"1";"286856161977529_899916787338127";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Data Science learning path. #datascience #data"
"1";"111";"1";"286856161977529_899815150681624";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Machine Learning is a program that analyses data and learns to predict the outcome. #100DaysOfMLCode #machinelearning #100daysofcode"
"1";"112";"1";"286856161977529_899746934021779";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Learn in demand skills of mobile app development. This online program will teach you the foundations of mobile development, and ready you to start your career as a mobile developer. intakes are Ongoing #100DaysOfCode #developer"
"1";"113";"1";"286856161977529_899301624066310";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"API (Application Programming Interface) is a collection of instructions, and requirements that let a software or mobile application utilize the features/services of other applications, platform or devices for exceptional services."
"1";"114";"1";"286856161977529_899263747403431";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"""Imagine software that creates its own software. That is what machine programming is all about. At the highest level, one could imagine that any of the industries that are predominantly based in software are going to benefit tremendously from this.” #100DaysOfMLCode #MachineLearning #Technology"
"1";"115";"1";"286856161977529_899209870742152";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Data visualization in python cheatsheet.  #python #100DaysOfCode #machinelearning"
"1";"116";"1";"286856161977529_898720704124402";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"python library used for analyzing, transforming, and generating statistics from data. In this post, we will discuss several useful methods in Pandas for data wrangling and exploration. note to perform EDA Exploratory Data Analysis you need the panda #pandas"
"1";"117";"1";"286856161977529_898702604126212";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"A Data-frame is a 2-dimensional data structure that can store data of different types (including characters, integers, floating point values, categorical data and more) in columns. It is similar to a spreadsheet, a SQL table or the data.frame in R. #dataframe #Data"
"1";"118";"1";"286856161977529_898697020793437";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Mobile app development refers to the creation of apps within the back end data for use on devices such as tablets, phones, automobiles and watches. Mobile development often incorporates features of mobile devices that may not be available on desktop devices. intakes are ongoing #mobiledevelopers"
"1";"119";"1";"286856161977529_898195827510223";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Without being depleted Data can power innovation Data is nonrival, innovation and thus economic power. All you need is data to answer the question. March intakes are Ongoing. #Data"
"1";"120";"1";"286856161977529_898149344181538";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Comments in your Code. It is programmer-readable explanation or annotation in the source code of a computer program. added with the purpose of making the source #code easier for humans to understand, and are generally ignored by compilers and interpreters. #100DaysOfCode #coding"
"1";"121";"1";"286856161977529_898107747519031";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Build a Career in Finance, Healthcare, Data Science, Business, Marketing and More. Learn from all around Africa on our Flexible,  online programs. March Intakes are Ongoing #100daysofcodechallenge #100DaysOfMLCode #DataScience #coding"
"1";"122";"1";"286856161977529_897164020946737";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Regression analysis. Statistical method that allows you to examine the relationship between two variables of interest. #datascience #dataanalysis"
"1";"123";"1";"286856161977529_897155190947620";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Let us remember that the automatic machine is the precise economic equivalent of slave labor. Any labor which competes with slave labor must accept the economic consequences of slave labor. #robotics #technology #100DaysOfMLCode"
"1";"124";"1";"286856161977529_897115267618279";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Checkout this Meetup with Africa Data school. #dataanalytics #datascientists #mobiledevelopment #datascience"
"1";"125";"1";"286856161977529_897059824290490";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Most used python packages. #python"
"1";"126";"1";"286856161977529_896059864390486";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Big data pipelines on AWS and Google Cloud."
"1";"127";"1";"286856161977529_896057747724031";"data";"data.*";"fetched (200)";"2022-03-17 15:02:19.521627";"Facebook:/<page-id>/posts";"";"Data visualization tools help everyone from marketers to data scientists to break down raw data and demonstrate everything using charts, graphs, videos, and more. Naturally, the human eye is drawn to colors and patterns. businesses,  use  analytics and data visualization provides an understanding of the data."
